Original,Asset ID,ISRC,Title,Custom ID,UPC,Artist,Genre,Ownership,Ratio,Match Policy,,Refrence File
TCAAS1089769,A457884316625627,TCAAS1089769,"Jesus Died For Us",none,none,"Jesus Christ",none,"","",unknown,"",
USTCD1077381,A656469024902797,USTCD1077381,"Jingle Bells",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCG1094305,A267848123734504,USTCG1094305,"Jingle Bells - Christmas Ballet",none,none,"Ballet L'ecole",none,"","",unknown,"",
TCAAS1082738,A758115030440138,TCAAS1082738,"Jingle Bells - Christmas Jazz",none,none,"Christmas Songs",none,"","",unknown,"",
TCAAT1012174,A304034847613646,TCAAT1012174,"Jingle Bells - Christmas Party Jazz",none,none,"Christmas Party",none,"","",unknown,"",
USTC40884829,A857977921294365,USTC40884829,"Jingle Bells Rock Version",none,none,"Classical Rocks!",none,"","",unknown,"",
USTCD1077382,A257718984866894,USTCD1077382,"Joy",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCD1077383,A972670085271938,USTCD1077383,"Joy to the World",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCG1094307,A349561927653015,USTCG1094307,"Joy To The World - Christmas Ballet",none,none,"Ballet L'ecole",none,"","",unknown,"",
TCAAS1082740,A558664799911857,TCAAS1082740,"Joy to the World - Christmas Jazz",none,none,"Christmas Songs",none,"","",unknown,"",
TCAAT1012175,A438632253863918,TCAAT1012175,"Joy To The World - Christmas Party Music",none,none,"Christmas Party",none,"","",unknown,"",
TCAAT1013335,A378032113288833,TCAAT1013335,"Joy To The World - Jazz Christmas",none,none,"Christmas Music",none,"","",unknown,"",
TCAAX1169647,A153595113125260,TCAAX1169647,"Joy To The World (Piano Version)",none,none,"Kids Rock!",none,"","",unknown,"",
USTC40884817,A772802235969876,USTC40884817,"Joy To The World Rock Version",none,none,"Classical Rocks!",none,"","",unknown,"",
USTC50800891,A151301439699338,USTC50800891,"Joy To The World Solo Piano",none,none,"Classical Rocks!",none,"","",unknown,"",
USTCD1077392,A736457572953344,USTCD1077392,"Kumbaya",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCD1077384,A659192397589754,USTCD1077384,"Lavenders Blue",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCD1077385,A521395949334011,USTCD1077385,"Lightly Row",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCD1077386,A177106607029526,USTCD1077386,"Little Bunny Foo Foo",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCD1077387,A156701783756821,USTCD1077387,"Love Me Tender",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTC40877836,A657478128131476,USTC40877836,"Londonderry Air (Danny Boy)",none,none,"Addicted To Classical Music!",none,"","",unknown,"",
TCAAX1119642,A721840151822703,TCAAX1119642,"Mary Had A Lamb",none,none,"Deep Sleep Lullabies",none,"","",unknown,"",
USTCD1077390,A934134422888977,USTCD1077390,"Merrily We Roll Along",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCD1077388,A609757006944292,USTCD1077388,"Mary Had a Little Lamb",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCD1077391,A515375179307661,USTCD1077391,"Michael Rowed the Boat Ashore",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTC50845282,A361459137185518,USTC50845282,"Minuet In G",none,none,"The Relaxing Classical Music Collection",none,"","",unknown,"",
TCAAX1125245,A717995553582641,TCAAX1125245,"Minuet In G, J.S. Bach",none,none,"Bach For The Brain",none,"","",unknown,"",
USTCF1028940,A369701967041620,USTCF1028940,"Korean Traditional Melody",none,none,"Seoul Music Ensemble",none,"","",unknown,"",
USTC40869487,A335847528238123,USTC40869487,"Minuet In G/ Little Fugue (J S Bach)",none,none,"Bach to the Future",none,"","",unknown,"",
TCAAT1001746,A754765547681506,TCAAT1001746,"Moonlight Sonata - Darkness Falls",none,none,"Beethoven Consort",none,"","",unknown,"",
TCAAS1050427,A867040230753894,TCAAS1050427,"Moonlight Sonata (Orchestral)",none,none,"Beethoven Consort",none,"","",unknown,"",
USTCB0943195,A936672722532730,USTCB0943195,"Moonlight Sonata (Piano And Orchestra)",none,none,"Michael Silverman",none,"","",unknown,"",no status
TCAAX1169652,A240387403503877,TCAAX1169652,"Moonlight Sonata (Piano Version)",none,none,"Kids Rock!",none,"","",unknown,"",
USTC40885178,A640156753338924,USTC40885178,"Moonlight Sonata Beethoven (Rock Version)",none,none,"Classical Rocks!",none,"","",unknown,"",
TCAAX1170416,A358195491039954,TCAAX1170416,"Moonlight Sonata Rock",none,none,"Smart Kids Rock",none,"","",unknown,"",
TCAAS1050462,A337162567964042,TCAAS1050462,"Moonlight Sonata With Strings",none,none,"Brentwood Bach Society",none,"","",unknown,"",
USTCD1056712,A957244568653964,USTCD1056712,"Mozart",none,none,"Classical Rock Orchestra",none,"","",unknown,"",
TCAAS1050936,A970173796828868,TCAAS1050936,"Musette",none,none,"Reiki",none,"","",unknown,"",
TCAAS1095426,A647905671544039,TCAAS1095426,"Musette In D Major",none,none,"Susan Bach",none,"","",unknown,"",
USTC50845420,A517643465955513,USTC50845420,"Ave Maria",none,none,"Johann Sebastian Bach",none,"","",unknown,"",
TCAAS1082739,A568773127311998,TCAAS1082739,"Joy - Christmas Jazz",none,none,"Christmas Songs",none,"","",unknown,"",
USTC50862370,A900061623048465,USTC50862370,"New World Symphony (Going Home) Theme: Largo",none,none,"Antonin Dvorak",none,"","",unknown,"",
USTCG1094216,A559387122270448,USTCG1094216,"New World Symphony For Ballet",none,none,"Ballet L'ecole",none,"","",unknown,"",
USTC50845302,A771244754894398,USTC50845302,"\"New World Symphony\" Largo",none,none,"The Relaxing Classical Music Collection",none,"","",unknown,"",
TCAAT1001748,A923361198117430,TCAAT1001748,"Moonlight Sonata (Solo Piano)",none,none,"Beethoven Consort",none,"","",unknown,"",
TCAAS1068315,A773117136938868,TCAAS1068315,"O Christmas Tree",none,none,"Holiday Jazz",none,"","",unknown,"",
USTC40877774,A441186703334996,USTC40877774,"New World Symphony Theme - Antonin Dvorak",none,none,"Addicted To Classical Music!",none,"","",unknown,"",
TCAAT1013336,A418875821795243,TCAAT1013336,"O Christmas Tree - Christmas Jazz",none,none,"Christmas Music",none,"","",unknown,"",
TCAAT1044890,A364234466119641,TCAAT1044890,"O Christmas Tree (Jazz)",none,none,"The Michael Silverman Jazz Piano Trio",none,"","",unknown,"",
TCAAS1069215,A113486414392206,TCAAS1069215,"O Christmas Tree (Oh, Tannenbaum)",none,none,"Holiday Spirits",none,"","",unknown,"",
USTCD1064681,A537638480965203,USTCD1064681,"O Come All Ye Faithful",none,none,"Christian Music Classics",none,"","",unknown,"",
TCAAT1059570,A803723144331635,TCAAT1059570,"O Come All Ye Faithful (Adeste Fideles)",none,none,"The Michael Silverman Jazz Piano Trio",none,"","",unknown,"",
USTCE1099026,A551682799822476,USTCE1099026,"O Come All Ye Fathful",none,none,"Grace Churchill",none,"","",unknown,"",
USTCZ0959374,A723412176241502,USTCZ0959374,"O Holy Night",none,none,"Christmas Carols Consort",none,"","",unknown,"",
TCAAS1070107,A663272548139020,TCAAS1070107,"O Holy Night (Oh, Holy Night)",none,none,"Michael Silverman Jazz Piano Trio",none,"","",unknown,"",
TCAAS1082741,A306587889793146,TCAAS1082741,"O, Christmas Tree - Christmas Jazz",none,none,"Christmas Songs",none,"","",unknown,"",
TCAAS1070073,A734349881454239,TCAAS1070073,"O, Christmas Tree (Oh, Tannenbaum)",none,none,"Michael Silverman Jazz Piano Trio",none,"","",unknown,"",
TCAAS1082664,A511762129526034,TCAAS1082664,"O, Come All Ye Faithful",none,none,"Christmas Songs",none,"","",unknown,"",
TCAAS1082662,A714688985551821,TCAAS1082662,"O, Holy Night",none,none,"Christmas Songs",none,"","",unknown,"",
USTC50862379,A318630470025658,USTC50862379,"Ode To Joy (Beethoven: Symphony #9)",none,none,"Beethoven, Ludwig Van",none,"","",unknown,"",
USTC50836412,A377266754686287,USTC50836412,"Ode To Joy (Beethoven'S Ninth Symphony)",none,none,"All Time Rock Guitar Gods",none,"","",unknown,"",
USTCE1099020,A646470663660607,USTCE1099020,"Oh Christmas Tree",none,none,"Grace Churchill",none,"","",unknown,"",
TCAAY1108765,A639107900689647,TCAAY1108765,"Oh My Darling",none,none,"Kid's Songs",none,"","",unknown,"",
USTC60811683,A460207995096775,USTC60811683,"Oh My Darling Clementine",none,none,"All Time Favorite Children's Songs",none,"","",unknown,"",
TCAAS1082663,A504932673323861,TCAAS1082663,"O, Christmas Tree",none,none,"Christmas Songs",none,"","",unknown,"",
TCAAR1006823,A218649878585530,TCAAR1006823,"Oh, Danny Boy",none,none,"Michael Silverman",none,"","",unknown,"",
USTCD1077396,A116014874483685,USTCD1077396,"Old Macdonald Had a Farm",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCD1077658,A542010272417186,USTCD1077658,"Onward Christian Soldiers",none,none,"Grace Churchill & Rob Silverman",none,"","",unknown,"",
USTCZ0960510,A173978555060336,USTCZ0960510,"Orchestral Suite No. 3: Air On A G String",none,none,"Smart Baby Lullaby",none,"","",unknown,"",
TCAAS1082665,A912485537877623,TCAAS1082665,"Over The River and Through the Woods",none,none,"Christmas Songs",none,"","",unknown,"",
TCAAS1050507,A937486203718886,TCAAS1050507,"Overture: Christ Is Born",none,none,"Jesus Christ",none,"","",unknown,"",
USTCD1064661,A247913189884258,USTCD1064661,"Pachelbel Canon In D",none,none,"Christian Music Classics",none,"","",unknown,"",
TCAAR1011625,A561380081682864,TCAAR1011625,"Pachelbel Canon in D - Pacobell Cannon",none,859704325267,"Grace Chuchill",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAS1098094,A732604913124702,TCAAS1098094,"Pachelbel: Canon In D",none,none,"Susan Bach",none,"","",unknown,"",
TCAAR1077731,A304227814356370,TCAAR1077731,"Pachelbel: Canon In D Major",none,none,"Michael Silverman and the Classical Jazz Quar",none,"","",unknown,"",
USTC60845296,A516281135332562,USTC60845296,"Pachelbel's Canon",none,859700940648,"Relaxing Piano Music",Moods,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
USTCC1097964,A570843794004766,USTCC1097964,"Pachelbel'S Canon In D",none,none,"Smart Baby Lullaby",none,"","",unknown,"",
TCAAS1070081,A506498487036385,TCAAS1070081,"Pachelbel'S Canon In D (Kanon, Cannon)",none,none,"Michael Silverman Jazz Piano Trio",none,"","",unknown,"",
TCAAR1007401,A969438227278230,TCAAR1007401,"Pachelbel'S Canon In D Major (Kanon, Cannon)",none,none,"Michael Silverman",none,"","",unknown,"",
TCAAX1106493,A366255814389365,TCAAX1106493,"Pachelbel'S Canon With Ocean Waves",none,none,"Ambient Music Therapy",none,"","",unknown,"",
USTC50845423,A645727159719505,USTC50845423,"Pavane",none,none,"Gabriel Faure",none,"","",unknown,"",
USTCD1077397,A617041533517765,USTCD1077397,"Peter and the Wolf",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCG1094311,A925848653713295,USTCG1094311,"Peter And The Wolf - Children'S Ballet",none,none,"Ballet L'ecole",none,"","",unknown,"",
USTCG1094209,A373030553656274,USTCG1094209,"Plie - Brahms Lullaby For Ballet",none,none,"Ballet L'ecole",none,"","",unknown,"",
USTCD1077398,A349140769924706,USTCD1077398,"Pop Goes the Weasel",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
TCAAR1077739,A755028746785196,TCAAR1077739,"Rimsky-Korsakov: Flight Of The Bumblebee",none,none,"Michael Silverman and the Classical Jazz Quar",none,"","",unknown,"",
USTCD1077399,A729604458173360,USTCD1077399,"Rockabye Baby",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCZ0960495,A831989754747524,USTCZ0960495,"Rondo Alla Turca: Turkish March",none,none,"Smart Baby Lullaby",none,"","",unknown,"",
USTCD1077400,A716542914084435,USTCD1077400,"Row, Row, Row Your Boat",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCD1077401,A943156848348998,USTCD1077401,"Silent Night",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
TCAAS1082742,A248830310475148,TCAAS1082742,"Silent Night - Christmas Jazz",none,none,"Christmas Songs",none,"","",unknown,"",
TCAAT1044893,A226901379397779,TCAAT1044893,"Silent Night - Jazz Christmas",none,none,"Michael Silverman Jazz Piano Trio",none,"","",unknown,"",
TCAAX1169648,A732589091202710,TCAAX1169648,"Silent Night (Piano Version)",none,none,"Kids Rock!",none,"","",unknown,"",
USTC80986209,A955419560008414,USTC80986209,"Silent Night (Rock Version)",none,none,"Bach to the Future",none,"","",unknown,"",
USTC50836525,A330011948106315,USTC50836525,"Silent Night (Stille Nacht)",none,none,"All Time Rock Guitar Gods",none,"","",unknown,"",
USTC40891838,A829586576627552,USTC40891838,"Silent Night (Stille Nacht) Rock",none,none,"Classical Rocks!",none,"","",unknown,"",
USTC50801170,A918063476385378,USTC50801170,"Silent Night (Stille Nacht) Solo Piano",none,none,"Classical Rocks!",none,"","",unknown,"",
USTC50845416,A454338116991630,USTC50845416,"Simple Gifts",none,none,"Aaron Copland",none,"","",unknown,"",
TCAAT1044547,A952689915556994,TCAAT1044547,"Simple Gifts - Piano Reprise",none,none,"Piano Christmas",none,"","",unknown,"",
USTC50862377,A931586020664218,USTC50862377,"Simple Gifts (Apallachian Spring)",none,none,"Aaron Copland",none,"","",unknown,"",
TCAAS1025608,A838620411824536,TCAAS1025608,"Simple Gifts (Shaker Folk Song)",none,none,"Holiday Spirits",none,"","",unknown,"",
TCAAT1034311,A458520451274278,TCAAT1034311,"Simple Gifts (Piano Reprise)",none,none,"Christmas",none,"","",unknown,"",
TCAAW1152213,A574986041172907,TCAAW1152213,"Simple Gifts Reprise",none,none,"Yoga Class",none,"","",unknown,"",
USTC50845315,A722838541927009,USTC50845315,"Solfeggietto",none,none,"The Relaxing Classical Music Collection",none,"","",unknown,"",
USTC50869684,A565907247181479,USTC50869684,"Solfeggietto (Chick Corea Style)",none,none,"The Fusion Warriors",none,"","",unknown,"",
USTC40869497,A549908004919352,USTC40869497,"Solfeggietto (Latin Jazz Arrangement)",none,none,"Bach to the Future",none,"","",unknown,"",
USTC80984331,A750701920048929,USTC80984331,"Solfeggietto (Piano Introduction)",none,none,"Bach to the Future",none,"","",unknown,"",
USTCD1077402,A268779687602630,USTCD1077402,"Sonata In A",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCG1094316,A500859648568806,USTCG1094316,"Sonata In A - Ballet",none,none,"Ballet L'ecole",none,"","",unknown,"",
USTC40869490,A368103171381528,USTC40869490,"Solfeggietto (Solo Piano) C P E Bach",none,none,"Bach to the Future",none,"","",unknown,"",
USTC40873512,A340743601783296,USTC40873512,"Sonata In A Major Wolfgang Amadeus Mozart",none,none,"Addicted To Classical Music!",none,"","",unknown,"",
USTCE1093984,A366719859304895,USTCE1093984,"Sonata Moderne",none,none,"Michael Silverman",none,"","",unknown,"",no status
TCAAX1195912,A471536119644706,TCAAX1195912,"Sonata Pathetique",none,none,"Autumn Hill Production Music Library",none,"","",unknown,"",
USTCE1002972,A516823188015739,USTCE1002972,"Sonata Nocturne",none,none,"Michael Silverman",none,"","",unknown,"",
TCAAT1043197,A976864883110240,TCAAT1043197,"Sonata In A - Christmas Piano",none,none,"Piano Christmas",none,"","",unknown,"",
TCAAT1043198,A626398660600250,TCAAT1043198,"Sonata Pathetique - Christmas Piano",none,none,"Piano Christmas",none,"","",unknown,"",
TCAAT1001750,A636914650550294,TCAAT1001750,"Sonata Pathetique - Romantic Version",none,none,"Beethoven Consort",none,"","",unknown,"",
TCAAX1125280,A535943956308908,TCAAX1125280,"Sonata In A, J.S. Bach",none,none,"Bach For The Brain",none,"","",unknown,"",
USTC60815738,A710691311999933,USTC60815738,"Star Spangled Banner",none,none,"All Time Favorite Children's Songs & Audiomag",none,"","",unknown,"",
USTC50836424,A644655349618474,USTC50836424,"Star Spangled Banner (National Anthem)",none,none,"All Time Rock Guitar Gods",none,"","",unknown,"",
USTCD1060622,A833213497091273,USTCD1060622,"Star Spangled Banner (Rock Version)",none,none,"Prog",none,"","",unknown,"",
TCAAR1023429,A245444266661709,TCAAR1023429,"Starry Night",none,none,"Deep Sleep Relaxation",none,"","",unknown,"",
TCAAR1097857,A469365177778907,TCAAR1097857,"Swan Lake Suite, Op. 20: Scene",none,none,"Michael Silverman, Pyotr Ilyich Tchaikovsky &",none,"","",unknown,"",
USTCD1077407,A648336032370105,USTCD1077407,"Take Me Out to the Ballgame",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCG1094204,A520005605039677,USTCG1094204,"Tendu - Clair De Lune For Romantic Ballet",none,none,"Ballet L'ecole",none,"","",unknown,"",
USTCG1094308,A720684413173727,USTCG1094308,"Tendu - Johann Sebastian Bach - Minuet In G",none,none,"Ballet L'ecole",none,"","",unknown,"",
USTCG1094214,A922428842738375,USTCG1094214,"Tendu - Minuet For Ballet",none,none,"Ballet L'ecole",none,"","",unknown,"",
USTCG1094220,A765047189091047,USTCG1094220,"Tendu - Simple Gifts (Ballet Version)",none,none,"Ballet L'ecole",none,"","",unknown,"",
USTCG1094224,A961150191598552,USTCG1094224,"Tendu - Spinning Song For Ballet Class",none,none,"Ballet L'ecole",none,"","",unknown,"",
USTCG1094221,A447110114465213,USTCG1094221,"Tendu - Turkish March For Ballet Class",none,none,"Ballet L'ecole",none,"","",unknown,"",
TCAAU1181370,A763060326374040,TCAAU1181370,"The Alphabet Song (Abc)",none,none,"Children's Classics",none,"","",unknown,"",
USTCD1077408,A453074773641153,USTCD1077408,"The Bear Went Over the Mountain",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
TCAAY1108734,A560275346990572,TCAAY1108734,"The Carol Of The Bells",none,none,"Kid's Songs",none,"","",unknown,"",
USTCD1077409,A339904061693486,USTCD1077409,"The Entertainer",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCD1077363,A300429533913128,USTCD1077363,"The Farmer and the Dell",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
TCAAS1082670,A776737804419201,TCAAS1082670,"none",none,none,"none",none,"","",unknown,"",
USTCD1059421,A163619408141706,USTCD1059421,"none",none,none,"none",none,"","",unknown,"",
TCAAX1170433,A720521950823878,TCAAX1170433,"The First Noel (Piano Version)",none,none,"Smart Kids Rock",none,"","",unknown,"",
USTC50800893,A742416761545056,USTC50800893,"The First Noel (The First Nowell) Piano",none,none,"Classical Rocks!",none,"","",unknown,"",
TCAAS1026426,A624393829383954,TCAAS1026426,"The First Noel (The First Nowell)",none,none,"Holiday Spirits",none,"","",unknown,"",
USTC50860723,A701893997741442,USTC50860723,"The Flame (Solo Piano Intro)",none,none,"The Fusion Warriors",none,"","",unknown,"",
USTCD1077317,A262791128575972,USTCD1077317,"The Holly And The Ivy",none,none,"none",none,"","",unknown,"",no status
USTCD1077405,A664693764973875,USTCD1077405,"The Star Spangled Banner",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
TCAAX1170418,A939163888452842,TCAAX1170418,"The Star Spangled Banner (Rock Version)",none,none,"Smart Kids Rock",none,"","",unknown,"",
USTCD1077406,A770406667623769,USTCD1077406,"The Surprise Symphony",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCD1077415,A219358898503110,USTCD1077415,"The Wheels On the Bus",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCD1077410,A972513701510231,USTCD1077410,"This Old Man",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTC50836349,A220520260157349,USTC50836349,"Turkish March (Rondo Alla Turca)",none,none,"All Time Rock Guitar Gods",none,"","",unknown,"",
USTC50862355,A508089980650227,USTC50862355,"Turkish March (Rondo Alla Turca) Sonata In A",none,none,"Mozart, Wolfgang Amadeus",none,"","",unknown,"",
USTC40858466,A648839468931965,USTC40858466,"Turkish March (Rondo Alla Turca) W A Mozart",none,none,"Addicted To Classical Music!",none,"","",unknown,"",
USTCD1077413,A600011991197062,USTCD1077413,"Twinkle, Twinkle, Little Star",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
USTCD1077414,A351216715437448,USTCD1077414,"Up On the Rooftop",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
TCAAS1069633,A561437425548749,TCAAS1069633,"Up On The Housetop",none,none,"Holiday Jazz",none,"","",unknown,"",
USTCG1094314,A963892875435743,USTCG1094314,"Up On The Rooftop - Christmas Ballet",none,none,"Ballet L'ecole",none,"","",unknown,"",
USTCB0932373,A851271115007416,USTCB0932373,"Valentine'S Day",none,none,"Michael Silverman",none,"","",unknown,"",
TCAAU1179888,A765069199736128,TCAAU1179888,"Vietnam Traditional Melody",none,none,"Oriental Music",none,"","",unknown,"",
TCAAS1067690,A667594516236213,TCAAS1067690,"We Three Kings",none,none,"Michael Silverman Jazz Piano Trio",none,"","",unknown,"",
TCAAS1067546,A244041771599972,TCAAS1067546,"We Three Kings (Of Orient Are)",none,none,"Michael Silverman Jazz Piano Trio",none,"","",unknown,"",
USTCD1062362,A404240081315463,USTCD1062362,"We Three Kings Of Orient Are",none,none,"Michael Silverman",none,"","",unknown,"",
USTC40877852,A944539734225466,USTC40877852,"We Three Kings Of Orient Are (Solo Piano",none,none,"Addicted To Classical Music!",none,"","",unknown,"",
TCAAS1082654,A569152873579986,TCAAS1082654,"We Wish You a Merry Christmas",none,none,"Christmas Songs",none,"","",unknown,"",
TCAAT1012164,A930251310713515,TCAAT1012164,"We Wish You A Merry Christmas Party Jazz",none,none,"Christmas Party",none,"","",unknown,"",
USTC40886252,A531675444160345,USTC40886252,"We Wish You A Merry Christmas Rock",none,none,"Classical Rocks!",none,"","",unknown,"",
USTCE1098993,A312077633331846,USTCE1098993,"What Child Is This",none,none,"Grace Churchill",none,"","",unknown,"",
TCAAT1001639,A557989919892118,TCAAT1001639,"What Child Is This - Piano Reprise",none,none,"Greatest Christmas Songs and #1 Favourite Chr",none,"","",unknown,"",
USTCD1062349,A255637017917873,USTCD1062349,"What Child Is This?",none,none,"Michael Silverman",none,"","",unknown,"",
TCAAT1030879,A565536747916471,TCAAT1030879,"What Child Is This? - Greensleeves",none,none,"Christmas Eve",none,"","",unknown,"",
TCAAS1082748,A866531298567218,TCAAS1082748,"What Child Is This? - Christmas Jazz",none,none,"Christmas Songs",none,"","",unknown,"",
TCAAT1069533,A860419163087248,TCAAT1069533,"Wheels On The Bus",none,none,"Children's Music",none,"","",unknown,"",
USTCG1094313,A671261954721778,USTCG1094313,"Wheels On The Bus - Children'S Ballet",none,none,"Ballet L'ecole",none,"","",unknown,"",
TCAAS1098095,A158950679154894,TCAAS1098095,"Wiegenlied: Lullaby By Brahms",none,none,"Susan Bach",none,"","",unknown,"",
USTCD1077418,A512683787225740,USTCD1077418,"Yankee Doodle",none,none,"Nursery Rhymes and Lullabies",none,"","",unknown,"",
TCAAS1070524,A611277574350455,TCAAS1070524,"What Child Is This (Greensleeves)",none,none,"Classical Christmas Music",none,"","",unknown,"",
USTC60812499,A464506365192622,USTC60812499,"You Are My Sunshine",none,none,"All Time Favorite Children's Songs",none,"","",unknown,"",
USTCB0958000,A839771479583430,USTCB0958000,"What A Friend We Have In Jesus",none,none,"Michael Silverman",none,"","",unknown,"",
